,Depth(ft),Density(g/cm3),GR(API),R Ild(ohm),dt(ft)
399,7811.45,2.59385650431701,41.6836917552277,54.1623090716963,57.5307462608807
400,7811.58,2.60141160855406,40.7163178054962,56.7889300204712,57.5307462608807
401,7811.59,2.60456820977564,40.7163178054962,56.7889300204712,57.4053885456027
403,7811.71,2.61201981737878,40.7163178054962,57.5424791512749,57.4053885456027
404,7811.74,2.61473655687385,40.7163178054962,58.2529957766652,57.4053885456027
405,7811.78,2.61973018652599,40.7163178054962,58.2529957766652,57.4054146396685
406,7811.82,2.62606925452449,40.7163178054962,59.114194783298,57.4054146396685
408,7811.86,2.6300279288495,40.198010587505,59.824681390809,57.4054320357124
409,7811.88,2.6341677322635,40.198010587505,60.7073966501485,57.4054320357124
410,7811.9,2.63737607836079,39.0579088916536,60.7073966501485,57.4054320357124
411,7811.95,2.64086902265094,39.0579088916536,61.5040040159765,57.4054320357124
412,7812.21,2.64524159128595,37.8659740250227,71.0846113982691,57.4472875249806
413,7812.34,2.65199460314855,37.8659740250227,74.4242703947699,57.4472875249806
414,7812.36,2.65631552326302,37.8659740250227,74.4242703947699,57.4472875249806
415,7812.37,2.64860511970325,37.8659740250227,74.4242703947699,57.4472875249806
416,7812.46,2.65944621212818,37.7449355720852,79.9169673434371,57.5727409184999
417,7812.53,2.66368948877556,38.6086370578068,87.6070576667009,57.5727409184999
418,7812.74,2.6667425135261,38.6086370578068,98.5942750611743,58.4924570336137
419,7812.75,2.66976974705242,38.6086370578068,98.5942750611743,58.4924570336137
420,7812.81,2.67419414452977,38.6086370578068,101.136616912336,58.2834492259529
421,7812.82,2.67719550286524,38.6086370578068,101.136616912336,58.2834492259529
422,7812.89,2.68063668989116,38.6086370578068,103.610622710248,58.9941227413181
423,7813.17,2.68446589878924,41.6142155546155,120.108412855473,60.2900685666608
424,7813.23,2.68793296513553,41.6142155546155,125.714627225189,60.5408970715021
425,7813.69,2.69108938603531,42.7542146994135,128.024814893319,61.5442545809767
426,7813.73,2.69530680125686,42.7542146994135,127.69680292673,61.5442545809767
427,7813.75,2.69872213511596,42.7542146994135,127.450787145501,61.5442545809767
428,7814.23,2.69954990308844,45.7079615560555,110.112512294639,62.1713736822005
429,7814.25,2.69628979422093,45.6906047508043,109.760345903618,62.1713736822005
430,7814.32,2.69271917893364,45.6906047508043,108.148483450672,62.1713736822005
431,7814.66,2.69147709544145,46.6060980807615,91.0457737593989,62.255067264693
432,7814.76,2.68883792508235,46.6060980807615,89.312010980139,62.1714693604418
433,7814.88,2.68550015760621,46.8651185264491,87.7635662937174,62.1714693604418
434,7815.05,2.6818518795808,48.160638612164,81.7088731465631,61.7952831403226
435,7815.17,2.67846235896994,48.160638612164,78.2142325456743,61.5026861264325
436,7815.24,2.66989809751249,48.160638612164,77.6318135801022,61.5026861264325
437,7815.27,2.67370153858689,48.0050916508306,77.6318135801022,61.3354903179302
438,7815.55,2.66733646600631,47.0204435489357,80.7609690445282,60.5412710864455
439,7815.68,2.65869455970526,47.0204435489357,82.860578496403,59.914247663463
441,7815.76,2.65209670263263,47.0204435489357,83.8358782360297,59.914247663463
442,7815.79,2.655201549343,47.0204435489357,84.4454500164049,59.4126254458683
443,7816.03,2.64912110523833,45.5174499637311,89.1999998236671,58.2601891926753
444,7816.2,2.64138476592161,45.5174499637311,91.5840811427081,57.7836066963425
445,7816.22,2.64402388672662,45.5174499637311,91.5840811427081,57.4499880403401
446,7816.55,2.64086714647831,43.3235209042432,99.7792249322276,56.687458029584
447,7816.8,2.63701184627851,42.8052244005412,107.405416893322,55.6389507537603
448,7817.07,2.63716697766794,37.7611061524661,115.594195483356,55.4744686874239
449,7817.55,2.6366234334797,36.5518114193586,123.491419154779,54.8072908767072
450,7817.95,2.63765822362656,37.5017673393294,123.897977512397,55.3793049081303
451,7818.05,2.63946934658321,37.5017673393294,123.898055755296,55.6437540303103
452,7818.53,2.6415649328355,38.6244892707386,123.221024179762,56.4802171839134
453,7818.93,2.64490248833029,39.6953611946282,121.473904882626,56.9092376243621
454,7819.11,2.64857649976682,39.6953611946282,120.810275691496,57.0045699906388
455,7819.53,2.64857632770404,41.3190212938755,118.013891629482,57.7195676961551
456,7820.02,2.65181035490535,44.2900438332936,114.979990906392,58.482226626369
457,7820.43,2.65235353844999,45.3609280020851,112.866240029009,59.0065595993317
458,7821.03,2.65895111471615,48.0901200642786,108.870684773484,59.8645508958223
459,7821.11,2.65571685488594,48.2109595375605,108.288276600036,60.0075643205595
460,7821.33,2.65967546038584,50.8365801561846,106.690051260189,60.1982389699943
461,7821.56,2.66184876443634,50.8365801561846,105.118887002091,60.9608681495641
462,7821.96,2.66311642028888,56.2950729540759,101.793356198409,61.056230266485
463,7822.38,2.66265051819124,57.400529916998,98.1092556489013,61.1039410755895
464,7822.73,2.66314197750771,56.4848774033163,93.0224633256628,60.3891218739378
465,7822.89,2.66060627900549,55.1892884400283,88.7077417151936,60.0555131348168
466,7823.35,2.65990750019014,50.6633442466364,69.0436137640686,54.4315679555407
467,7823.44,2.65625925520078,50.6633442466364,65.7250388214885,51.3335982670725
468,7823.84,2.65227452261011,39.9877911687673,50.9458686729363,50.4757557238024
469,7823.86,2.65669893660549,39.9877911687673,50.9458686729363,50.285120741893
470,7823.93,2.64826404834931,39.9877911687673,50.945930727649,50.285120741893
471,7824.22,2.64779819993525,35.2027653051784,51.8536249784441,49.9515516702974
472,7824.25,2.64487444790132,35.2027653051784,51.8536249784441,49.9515516702974
473,7824.27,2.63985491828128,35.2027653051784,51.8536249784441,49.9515516702974
474,7824.74,2.64029458179147,34.9435856757663,57.9158047009531,49.9516310053483
475,7824.81,2.64482247177323,35.9108693193464,59.8934706580181,49.9516310053483
476,7824.84,2.64764270377271,35.9108693193464,60.2592121074247,49.9516310053483
477,7824.86,2.6521188640203,35.9108693193464,60.5843039265406,49.9516310053483
478,7824.89,2.65662089670574,35.9108693193464,60.8281369555403,49.9516310053483
479,7825.26,2.65636200989996,38.985561261549,66.9534511076442,53.4309896602117
480,7825.39,2.65918220198086,38.985561261549,69.4187804246776,53.9552829656489
481,7825.61,2.6635030381287,40.0391927067552,73.143881348504,55.0991821090375
482,7825.71,2.66753931324923,41.4729197852924,74.9996496772862,55.6234754144748
483,7825.73,2.67393013713546,41.4729197852924,74.9996496772862,55.6234754144748
485,7825.77,2.68358105337117,41.4729197852924,75.9614067348987,56.6243710500076
486,7825.8,2.68024331755459,41.4729197852924,76.4084204645765,56.8150258656797
487,7826.17,2.6855731746491,44.1330228918958,84.3232397953737,59.3411302759452
488,7826.2,2.69214510835329,44.1330228918958,84.8515258053227,59.3411302759452
489,7826.21,2.69537933101793,44.1330228918958,84.8515258053227,59.3411302759452
490,7826.22,2.69825132165813,44.1330228918958,84.8515258053227,60.6279932596641
491,7826.61,2.70008820280294,47.086791177116,94.289070701922,62.4391792994644
492,7826.67,2.71382717344745,48.1232280620211,95.7249268532408,62.7251565645319
493,7826.68,2.70246856481689,48.1232280620211,97.9057384365811,62.7251565645319
494,7826.69,2.71025657880769,48.1232280620211,97.9057384365811,62.7251565645319
495,7826.73,2.70738456889646,48.1232280620211,100.01883660985,62.8681501555063
496,7826.76,2.71693199400427,48.1232280620211,101.5359353631,62.8681501555063
497,7826.78,2.72094242697,48.1232280620211,101.96939831667,63.8213845663414
498,7827.15,2.7220807261393,52.1998116460274,110.021367049895,66.4904726507
499,7827.25,2.72578063892023,53.339888852075,111.145684856236,67.4913782031141
501,7827.29,2.73563854567078,53.339888852075,111.457252879555,66.8241210573465
502,7827.31,2.73196445715011,53.339888852075,111.457252879555,68.3016289398561
503,7827.32,2.73975246976441,53.339888852075,111.457252879555,67.7296942434839
504,7827.62,2.74019220072321,56.4318564770538,115.733267470941,70.6891369041601
505,7827.68,2.74420261854742,57.761957009963,116.695032622646,70.9355339007554
506,7827.73,2.74684172834041,57.761957009963,116.695032622646,70.9355339007554
507,7828.08,2.74821289734489,58.9537770806387,120.314862027552,71.5515584329996
508,7828.24,2.75468128486108,63.0822673048358,119.70546292116,74.3233932775957
509,7828.27,2.75103306327226,63.0822673048358,119.70546292116,74.6929951806398
510,7828.63,2.75825171294406,65.7078450663034,115.222147176551,79.7439221418514
511,7828.72,2.76239148745151,65.7078450663034,113.678025113986,78.0808417411777
512,7829.45,2.76065764181235,73.9301226184844,90.2503965248767,81.2839642480083
513,7829.57,2.75845831803825,80.4251732196869,68.3119193059939,81.6479137913558
514,7829.61,2.75457723212024,83.1026576213452,79.602585988948,81.6479137913558
516,7829.64,2.74836750428695,81.7552691607579,64.0164097127938,81.6479137913558
517,7829.67,2.74461578881722,81.7552691607579,62.5941636942639,81.6479137913558
518,7829.91,2.74068287268037,83.3098831615717,43.7007265819691,83.1041398277632
519,7829.99,2.7304109353461,83.3098831615717,41.0187791054519,83.1041398277632
520,7830.02,2.73561155964257,85.9355160250977,39.461068494346,83.1041398277632
522,7830.03,2.71566284327024,91.6705314821377,39.461068494346,83.1041398277632
523,7830.04,2.72156207018977,91.6705314821377,37.9233539089343,83.1041398277632
526,7830.07,2.7119111250475,89.9949295386066,34.6724734902085,83.4439444187825
528,7830.08,2.70645174471297,89.9949295386066,34.6724734902085,83.4439444187825
529,7830.1,2.68997011946397,89.9949295386066,33.9816752960888,83.4439444187825
533,7830.4,2.68717562362862,92.8969090408167,14.3872273805356,84.7545529013285
534,7830.42,2.68466585400084,94.0369969611534,12.021400936515,84.7545529013285
535,7830.45,2.68171622952906,94.0369969611534,11.1422262321897,84.9001805547486
536,7830.46,2.66531222572312,94.0369969611534,11.1422262321897,84.9001805547486
537,7830.48,2.66303532455403,94.0369969611534,11.1422262321897,84.9001805547486
538,7830.49,2.6600080841452,94.0369969611534,11.1422262321897,84.9001805547486
541,7830.51,2.67113381330506,94.0369969611534,10.7106490922095,84.9001805547486
542,7830.52,2.67695542015803,94.0369969611534,10.7106490922095,84.9001805547486
544,7830.53,2.64890819851665,94.0369969611534,10.7106490922095,84.9001805547486
545,7830.54,2.6436816866408,94.0369969611534,10.7106490922095,84.9001805547486
547,7830.55,2.63035666811939,94.0369969611534,10.7106490922095,85.0458183077273
549,7830.56,2.63599715689538,94.0369969611534,10.7106490922095,85.0458183077273
551,7830.57,2.61465125592449,94.0369969611534,10.7106490922095,85.0458183077273
553,7830.58,2.63353913627282,94.0369969611534,10.7106490922095,85.0458183077273
554,7830.59,2.60950235860919,94.0369969611534,10.7014322946416,85.0458183077273
557,7830.61,2.61915328310392,94.0369969611534,10.7014322946416,85.0458183077273
558,7830.63,2.60111922624072,94.0369969611534,10.7014322946416,85.0458183077273
559,7830.64,2.59824723009451,94.0369969611534,10.7014322946416,85.0458183077273
561,7830.65,2.59265847931171,94.0369969611534,10.7174527190066,85.0458183077273
562,7830.69,2.59040744369796,94.0369969611534,11.0893680244579,85.4826911684289
563,7830.81,2.58616408996645,94.2614691025142,13.7589966670703,85.6283289214076
564,7830.84,2.575400568054,94.2614691025142,14.270542198971,85.6283289214076
565,7830.86,2.58129978946751,94.2614691025142,14.270542198971,85.8710349440686
566,7830.88,2.57221807512353,94.2614691025142,14.6542140840778,85.8710349440686
568,7830.91,2.55312318636584,94.2614691025142,15.0059088013615,85.8710349440686
569,7830.92,2.56800062686593,94.2614691025142,15.0059088013615,85.8710349440686
574,7831.29,2.54939720155422,94.3649900358632,16.7165280776323,86.4535455577489
575,7831.37,2.54582658213743,94.3649900358632,16.9244146929813,86.6962717795273
576,7831.4,2.54186787615287,94.3649900358632,16.9244146929813,86.6962717795273
577,7831.49,2.53532176670895,95.1595643006763,17.0043990051285,86.9170732918845
578,7831.51,2.53746928366475,95.1595643006763,17.0043990051285,86.9170732918845
579,7831.85,2.53009510754736,95.1595643006763,16.8287538333655,87.7908392124049
580,7832.31,2.53040540886829,98.1996099793369,16.3493892481894,88.4219193093817
581,7832.81,2.53131078589531,100.721516807407,15.4091496189758,88.6161164460983
582,7833.3,2.53239728788181,105.005446850046,15.2655644002147,88.8589032652287
583,7833.44,2.53477761961271,106.421844674361,15.2655644002147,88.8589032652287
584,7833.49,2.53759784472967,105.178076636951,15.2017374263819,88.8589032652287
585,7833.97,2.53736478493717,103.485130133071,15.313867660755,88.5192602671483
586,7834.24,2.53459617943419,103.485130133071,15.3939283899903,87.8397621802551
587,7834.37,2.53156888809478,102.189426373827,15.4898981020037,87.4514689024088
588,7834.69,2.52714433507266,103.087679225101,15.9856588288943,86.8690491847565
589,7834.84,2.52359956194017,102.154775518447,16.1135993406402,86.6263835603303
590,7834.92,2.51974433056549,102.154775518447,16.2415525885675,86.6263835603303
591,7834.95,2.51653596657368,102.154775518447,16.2415525885675,86.555939865406
592,7835.21,2.5157078999002,102.379241537357,16.5773988199344,85.6337357558518
593,7835.26,2.5087219493773,102.379241537357,16.5773988199344,85.5366674861696
596,7835.76,2.50186518209836,103.12199334568,17.1092775750229,84.1148323783651
597,7835.84,2.49896728323125,103.363719741238,17.1732764873039,84.1148323783651
598,7836.23,2.49355949773366,103.190884852227,17.3812618080584,83.5389203268006
599,7836.24,2.49632799311645,103.190884852227,17.3812618080584,83.5389203268006
600,7836.65,2.49495651164595,102.206232158494,17.4454199226061,83.4429616174887
601,7837.21,2.49467167256519,100.82418365885,17.9733233876774,83.6350588062674
602,7837.28,2.49736252035137,99.493946901407,17.9733233876774,84.0592372230827
603,7837.71,2.50075181383935,100.063899024811,18.6609375693708,84.3071093372986
605,7837.76,2.50465874053565,100.063899024811,18.6609375693708,84.3071093372986
606,7838.25,2.50890184787324,100.271084769107,19.3840122389213,84.4991665771539
607,7838.68,2.50928977614324,103.466668225424,20.135571204125,84.4992864239238
608,7838.72,2.51291209363466,103.466668225424,20.135571204125,84.2113104236799
609,7838.73,2.51593932578448,103.466668225424,20.135571204125,84.2113104236799
610,7839.19,2.51666360813506,103.190180770368,20.9671112974305,83.9233543978977
611,7839.52,2.51697395901008,103.190180770368,21.2070546817361,83.5394196883419
612,7839.54,2.51857812586446,103.190180770368,21.2070546817361,83.5394196883419
613,7839.98,2.51925066471584,102.136312080188,21.4188078615846,82.6755316365334
614,7840.13,2.51671496896662,101.807999107416,21.4188078615846,82.5795529527599
615,7840.45,2.51454144192274,100.978826028056,21.3071584180572,82.0036209267337
616,7840.51,2.51280787020754,100.978826028056,21.2272696272701,82.0036209267337
617,7841.07,2.50962516254271,99.54492599028,20.6041064922954,80.7747945559092
618,7841.54,2.50496768324881,98.2491900881693,20.5564082003689,80.0187536177319
619,7841.55,2.50232855143178,98.2491900881693,20.6044280808743,80.0187536177319
620,7841.94,2.50124169293119,96.9881126945026,20.8284242738577,79.3024916695747
621,7842.0,2.50377730058426,96.9881126945026,20.8284242738577,79.1831215784392
622,7842.5,2.50587287444802,95.3642582074378,21.5800023433334,78.3872850897042
623,7842.63,2.50783923340828,93.5848797182308,21.8038870947301,78.1883321777221
624,7842.99,2.50817544708563,90.1299712242913,22.6193558189453,77.3924791284495
625,7843.37,2.50861514638487,85.9495559925505,23.3069381601853,76.7776202624729
626,7843.47,2.51247030480493,85.5694695428961,23.3069381601853,76.5388717999331
627,7843.53,2.51516115396762,84.9130410463959,23.3869606808766,76.220523956009
628,7843.96,2.51999938518888,81.596296688122,23.4511474518324,75.9022092331602
